Employee ID ,Region,Birth Country,Birth Date,Start Date,First Name,MI,Last Name,First,Citizenship,Gender,Marital Status
574305,US,US,30-Aug-54,18-Apr-91,Barrie,V,Tiehen,Barrie,US,F,S
500490,US,US,13-Sep-54,31-Dec-92,Cammy,D,Mikkelsen,Cammy,US,F,M
721587,US,US,22-Apr-54,30-Aug-83,Renaldo,W,Tranbarger,Renaldo,US,M,S
942245,US,US,3-Jun-58,29-Jun-02,Shaunna,S,Boesenberg,Shaunna,US,F,M
601478,US,CR,5-May-78,20-Feb-87,Darby,S,Kloss,Darby,CR,F,S
305189,US,US,4-Aug-72,9-Mar-97,Shila,F,Borns,Shila,US,F,S
379339,US,US,3-Feb-53,10-Oct-83,Linnea,A,Nagtalon,Linnea,US,F,M
942308,US,ER,25-Oct-72,16-Jan-03,Leon,Y,Kefauver,Leon,ER,M,S
353131,US,CR,19-May-70,27-Dec-99,Kimberlie,V,Koria,Kimberlie,CR,F,S
403931,US,US,17-Aug-76,26-Jan-04,Patti,S,Marello,Patti,US,F,S
489416,US,US,2-Dec-54,20-Jul-97,Valery,N,Phippin,Valery,US,F,M
940239,US,US,16-Nov-72,12-Dec-96,Soila,V,Cardy,Soila,US,F,D
896477,US,US,5-Nov-69,22-Aug-83,Norbert,D,Horen,Norbert,US,M,M
971277,US,US,10-Apr-59,28-Jan-01,Hershel,Z,Ferriola,Hershel,US,M,M
563179,US,US,29-Nov-57,3-May-08,Joseph,A,Haptonstall,Joseph,US,F,S
833984,US,US,3-Oct-67,3-Aug-94,Robena,O,Romanello,Robena,US,F,S
165538,US,US,2-Nov-71,5-Mar-98,Freda,B,Zysett,Freda,US,F,S
665560,US,US,20-Jul-76,20-May-94,Juan,W,Rysz,Juan,US,F,S
393103,US,US,5-Feb-70,26-Jun-96,Rosette,G,Rupar,Rosette,US,F,D
873275,US,US,29-Aug-75,23-Dec-97,Shaquita,E,Bostel,Shaquita,US,F,M
528511,US,US,25-Jun-60,9-Jan-07,Shaina,B,Gavinski,Shaina,US,F,S
241444,US,US,18-Sep-65,9-Dec-00,Azalee,D,Lyter,Azalee,US,F,S
904655,US,US,25-Jun-60,26-Apr-07,Patrice,M,Applebury,Patrice,US,F,S
885029,US,US,17-Apr-52,28-Sep-90,Elijah,M,Oslund,Elijah,US,M,S
888816,US,US,13-Aug-75,31-Aug-05,Lyman,B,Livernash,Lyman,US,M,D
598505,US,US,20-Oct-52,14-Sep-89,Shirleen,T,Bivens,Shirleen,US,F,M
449386,US,US,15-Sep-52,23-Apr-91,Abbey,D,Bockman,Abbey,US,F,S
836083,US,US,12-Jan-69,2-Aug-87,Sima,X,Rodeman,Sima,US,F,M
452587,US,US,12-Jun-70,19-Sep-84,Sharonda,B,Leskovac,Sharonda,US,F,S
133358,US,NP,19-May-78,4-Oct-84,Deanne,R,Silvis,Deanne,NP,F,S
135264,US,US,3-Nov-58,10-Sep-08,Tonda,D,Nardelli,Tonda,US,F,S
224667,US,US,22-May-76,2-Mar-93,Melaine,P,Bertelsen,Melaine,US,F,S
610664,US,US,14-May-63,24-Sep-87,Bella,P,Gambold,Bella,US,F,S
397590,US,US,14-Oct-59,23-Oct-85,Jolyn,H,Sarafian,Jolyn,US,F,S
320632,US,US,28-Sep-60,7-Feb-86,Johnny,G,Levi,Johnny,US,F,M
685831,US,US,4-Jul-51,17-Jul-06,Nona,X,Fulling,Nona,US,F,D
466883,US,US,4-Jan-76,18-Jun-86,Ignacio,O,Seate,Ignacio,US,M,D
184340,US,US,22-Feb-50,11-Mar-98,Johanna,F,Grothen,Johanna,US,F,M
530771,US,US,2-Dec-59,14-Mar-07,Josh,J,Lungren,Josh,US,M,D
521751,US,US,10-Jul-73,7-Jul-89,Joycelyn,K,Heddleson,Joycelyn,US,F,M
261599,US,US,1-Dec-76,18-Oct-94,Ruben,E,Tischler,Ruben,US,M,S
842196,US,US,14-Aug-78,30-Nov-96,Melony,K,Suchecki,Melony,US,F,S
679424,US,US,18-Jan-75,8-May-83,Darell,X,Mulkerin,Darell,US,M,M
521664,US,US,17-Oct-73,11-Sep-00,Etha,R,Canzoneri,Etha,US,F,D
311887,US,US,28-Sep-58,15-Sep-89,Shon,X,Haleamau,Shon,US,M,S
152225,US,US,19-Jan-64,26-Jan-81,Leonor,M,Eggimann,Leonor,US,F,M
578011,US,US,1-Feb-53,31-Mar-94,Sharon,Y,Hartwigsen,Sharon,US,F,M
139023,US,NP,19-Jul-61,24-Nov-84,Kymberly,E,Fritze,Kymberly,NP,F,S
414779,US,US,31-Mar-62,4-May-97,Rosalind,O,Machold,Rosalind,US,F,S
161270,US,US,2-Nov-68,17-Nov-90,Danelle,D,Siddens,Danelle,US,F,D
124707,US,US,4-Jul-56,15-Sep-93,Eva,Q,Kalk,Eva,US,F,S
507306,US,US,16-Mar-58,14-Mar-91,Valery,O,Rebuldela,Valery,US,F,D
724288,US,US,16-Feb-74,21-Aug-09,Riley,V,Schleicher,Riley,US,M,D
620112,US,US,13-Jan-51,17-Jan-03,Sonya,A,Bolds,Sonya,US,F,D
547193,US,US,15-Apr-64,9-Jun-84,Pam,F,Rodkin,Pam,US,F,S
190254,US,US,15-Sep-67,24-Apr-97,Erwin,N,Arnn,Erwin,US,M,S
171485,US,US,22-Nov-77,13-Nov-94,Monnie,M,Bungard,Monnie,US,F,S
273351,US,US,17-Jul-75,13-Jan-80,Maryland,U,Mcqueeny,Maryland,US,F,S
229197,US,US,18-Apr-53,14-Dec-86,Jude,X,Surdam,Jude,US,M,M
242396,US,US,1-Jan-64,21-Jan-83,Genoveva,J,Morck,Genoveva,US,F,S
642475,US,US,7-Mar-56,25-Jan-91,Denita,Z,Hasas,Denita,US,F,S
696612,US,US,7-Nov-66,31-Mar-82,Maggie,B,Halnon,Maggie,US,F,D
318997,US,US,23-Nov-72,24-May-83,Margarette,I,Ord,Margarette,US,F,S
744298,US,US,24-Aug-71,3-Dec-91,Casey,X,Seiple,Casey,US,M,S
930653,US,CR,2-Jun-66,17-Jun-09,Vanetta,A,Brennen,Vanetta,US,F,D
603225,US,US,1-Jun-70,5-Aug-89,Winfred,N,Snowdeal,Winfred,US,M,D
115187,US,US,12-Feb-54,20-Apr-82,Staci,K,Panico,Staci,US,F,S
539292,US,US,21-Feb-56,3-Aug-99,Janell,O,Veeder,Janell,US,F,D
701032,US,US,10-Sep-57,24-Dec-84,Wynona,O,Finney,Wynona,US,F,S
557005,US,US,7-Mar-79,30-May-95,Beryl,E,Upmeyer,Beryl,US,F,S
758876,US,US,29-Dec-73,17-Oct-87,Bill,Y,Suszynski,Bill,US,M,S
131733,US,US,21-Feb-66,17-Dec-96,Mollie,I,Gumprecht,Mollie,US,F,M
391778,US,US,20-Sep-59,30-Jul-98,Akilah,N,Delfi,Akilah,US,F,M
613093,US,US,13-Aug-54,16-Jul-80,Chasity,X,Mannina,Chasity,US,F,M
141096,US,US,9-Jun-70,21-Mar-07,Kenyatta,O,Brookshear,Kenyatta,US,F,M
854720,US,US,5-May-64,15-Feb-89,Matthew,U,Moroz,Matthew,US,F,S
166966,US,US,1-Apr-64,1-Dec-92,Jeannie,S,Pleppo,Jeannie,US,F,S
664274,US,US,21-Apr-75,28-Jan-08,Cheyenne,S,Kuepfer,Cheyenne,US,F,M
947578,US,US,22-Nov-73,8-Jul-05,Evelyne,K,Umphrey,Evelyne,US,F,S
488276,US,US,23-Apr-65,2-May-91,Roni,D,Hoylton,Roni,US,F,S
157109,US,US,2-Sep-73,9-Jul-98,Katheryn,U,Schop,Katheryn,US,F,S
517418,US,US,6-Dec-66,8-Apr-05,Christopher,Z,Kolash,Christopher,US,M,M
212361,US,US,1-Jan-61,8-Mar-88,Samara,T,Maccoll,Samara,US,F,D
333839,US,SE,8-Apr-66,1-Jul-04,Diamond,D,Durdy,Diamond,SE,F,M
873983,US,US,19-Sep-53,12-Jan-84,Colene,W,Milberger,Colene,US,F,S
524129,US,US,9-Jan-73,2-Oct-89,Kristan,O,Tartamella,Kristan,US,F,M
742044,US,US,8-Mar-73,16-Jun-06,Terresa,T,Adie,Terresa,US,F,S
596791,US,US,4-May-69,12-Sep-96,Jose,O,Korb,Jose,US,M,S
485022,US,US,15-Dec-63,22-Jun-01,Brande,L,Winckler,Brande,US,F,S
800266,US,US,17-Jan-57,30-Apr-97,Dawne,V,Briguglio,Dawne,US,F,M
765311,US,US,18-Mar-70,3-Jun-93,Shelli,V,Longmire,Shelli,US,F,D
407729,US,US,10-Jun-79,28-Dec-82,Ellie,X,Ramadanovic,Ellie,US,F,S
898391,US,US,23-Aug-50,28-Oct-84,Bret,N,Zajac,Bret,US,M,S
823031,US,US,2-Jan-65,9-Dec-81,Waltraud,E,Artiga,Waltraud,US,F,D
752780,US,SE,3-Aug-50,25-Jul-88,Sherie,L,Lemasters,Sherie,US,F,D
399036,US,US,6-Feb-52,13-Sep-81,Damien,W,Marcet,Damien,US,M,S
462429,US,US,11-Apr-53,2-Nov-01,Cheryl,V,Wires,Cheryl,US,F,S
369836,US,US,30-Aug-64,8-Oct-96,Elanor,W,Andradez,Elanor,US,F,D
429035,US,US,11-Jun-50,24-May-91,Ilana,E,Buendia,Ilana,US,F,S
728793,US,US,22-Oct-67,10-Jul-06,Fredrick,W,Sinkfield,Fredrick,US,M,M
365092,US,US,7-Dec-63,21-Jan-80,Jeanne,K,Crespi,Jeanne,US,F,S
722572,US,US,5-Jan-77,23-Apr-01,Annalisa,V,Stange,Annalisa,US,F,S
875784,US,US,22-May-52,15-Mar-96,Rene,S,Friddell,Rene,US,F,S
603329,US,US,14-Nov-66,5-Dec-96,Yolanda,X,Grabinger,Yolanda,US,F,S
883983,US,US,26-Mar-58,16-Apr-80,Staci,P,Lianes,Staci,US,F,S
158475,US,US,12-Mar-75,21-Sep-07,Reyna,X,Membreno,Reyna,US,F,M
867944,US,US,31-Oct-71,28-Jun-86,Hugo,W,Millward,Hugo,US,M,S
842171,US,US,8-Mar-58,7-Mar-08,Marlin,W,Gaudio,Marlin,US,M,M
241489,US,US,28-Nov-54,25-Sep-94,Elmer,D,Tuch,Elmer,US,M,S
991526,US,US,9-Jun-52,23-Feb-94,Zachary,S,Oguin,Zachary,US,M,M
984168,US,US,18-Oct-73,19-Jan-86,Jerry,I,Simlick,Jerry,US,M,S
783868,US,US,28-Feb-79,19-Jan-07,Zenia,C,Peal,Zenia,US,F,S
967219,US,PE,3-Jul-60,6-Sep-93,Leandra,E,Salonia,Leandra,US,F,S
308185,US,SE,11-Apr-75,10-Jun-84,Lizette,V,Severns,Lizette,US,F,M
626140,US,US,2-Sep-66,6-Jan-07,Loan,G,Hudley,Loan,US,F,D
488566,US,US,12-Nov-59,21-Mar-95,Suzi,V,Abetrani,Suzi,US,F,M
617903,US,US,7-Dec-65,15-Nov-95,Latanya,H,Hawf,Latanya,US,F,S
242809,US,US,23-Aug-52,15-Apr-82,Mabel,M,Ruddy,Mabel,US,F,S
103234,US,US,16-Mar-57,10-Aug-04,Eladia,V,Marolf,Eladia,US,F,S
529419,US,US,15-Jan-61,21-Aug-08,Bobby,P,Zable,Bobby,US,M,M
867274,US,US,25-Jun-72,29-Apr-08,Linette,G,Lally,Linette,US,F,M
573388,US,US,3-Oct-70,10-Oct-00,Jimmy,P,Barrio,Jimmy,US,M,S
859221,US,US,19-Sep-52,6-Nov-01,Jina,R,Smylie,Jina,US,F,D
734961,US,US,31-Aug-59,1-Sep-07,Karl,K,Osbment,Karl,US,M,D
552457,US,US,27-Apr-74,6-Dec-89,Dalila,X,Ryzinski,Dalila,US,F,S
636987,US,US,16-Oct-61,14-Jan-86,Emerita,K,Churn,Emerita,US,F,S
940980,US,US,20-May-77,31-Dec-80,King,J,Zarrabi,King,US,M,S
843469,US,US,26-Sep-72,11-Dec-80,Sophia,I,Harmer,Sophia,US,F,M
756491,US,US,23-Nov-56,31-Mar-93,Alissa,K,Mrowka,Alissa,US,F,S
373777,US,US,27-Mar-62,20-Feb-97,Wynell,H,Delgardo,Wynell,US,F,D
781379,US,US,28-Nov-65,3-Apr-81,Danielle,H,Wadel,Danielle,US,F,D
539363,US,US,2-Mar-55,20-Jul-02,Shellie,F,Buffkin,Shellie,US,F,S
653634,US,US,3-Jan-70,6-Nov-02,Gaynell,C,Kinkade,Gaynell,US,F,S
951345,US,US,2-Dec-64,23-Jun-85,Silvia,E,Moores,Silvia,US,F,S
604437,US,US,25-Oct-60,19-Apr-99,Shaniqua,T,Topness,Shaniqua,US,F,D
737690,US,US,2-Nov-77,22-Mar-85,Ninfa,Z,Mcspedon,Ninfa,US,F,D
263992,US,US,6-Aug-58,29-Jul-08,Vena,Y,Mellos,Vena,US,F,S
178379,US,US,4-Oct-69,14-Oct-84,Gussie,E,Rega,Gussie,US,F,S
159738,US,US,30-Jul-51,17-Dec-99,Bula,M,Pelto,Bula,US,F,D
879408,US,US,22-May-67,13-Jun-05,Morgan,J,Mascaro,Morgan,US,F,D
847433,US,US,22-Nov-54,27-Jun-07,Shenna,N,Tennant,Shenna,US,F,S
348613,US,US,24-Jan-71,2-Sep-08,Valrie,A,Cortes,Valrie,US,F,M
823133,US,CR,24-Aug-53,14-Jan-89,Everette,P,Agard,Everette,US,M,S
919240,US,US,8-Apr-73,7-Jul-88,Lynette,O,Toledano,Lynette,US,F,S
574488,US,US,30-Jan-70,12-Sep-90,Rocco,M,Burgoa,Rocco,US,M,S
512117,US,US,2-Jan-57,26-Dec-07,Lawanda,U,Cicco,Lawanda,US,F,S
682534,US,US,29-Jul-64,30-May-98,Cyril,H,Solima,Cyril,US,M,M
791530,US,US,15-Nov-55,8-Dec-96,Carlota,F,Beaudion,Carlota,US,F,S
782045,US,CR,28-Nov-59,28-Oct-07,Cinthia,Q,Tapanes,Cinthia,CR,F,S
892748,US,NP,18-Nov-52,23-May-80,Avery,K,Rajaratnam,Avery,US,F,D
848578,US,US,25-May-62,22-Jan-81,Dorris,Y,Schatzel,Dorris,US,F,D
521971,US,US,10-Sep-75,6-Jul-09,Jarrod,H,Mursko,Jarrod,US,M,M
430089,US,US,17-Sep-74,8-Jul-05,Lila,B,Faisca,Lila,US,F,S
143865,US,US,9-Jul-69,2-Dec-91,Cris,B,Palomo,Cris,US,F,D
117070,US,US,25-Feb-76,17-Jul-81,Becky,C,Keats,Becky,US,F,S
104854,US,US,5-Sep-71,21-Feb-07,Melissia,L,Opula,Melissia,US,F,D
350031,US,US,5-Mar-70,5-Mar-81,Staci,V,Husband,Staci,US,F,M
217941,US,US,6-Apr-73,7-Jun-95,Starr,I,Wickline,Starr,US,F,S
277888,US,US,24-Sep-71,6-Aug-03,Cathryn,L,Mena,Cathryn,US,F,S
703605,US,US,19-Nov-75,26-Jul-00,Arden,N,Starnauld,Arden,US,M,D
735317,US,US,4-Feb-77,26-Apr-94,Coreen,W,Gulati,Coreen,US,F,D
913878,US,US,16-Dec-60,25-Nov-85,Zonia,M,Bozman,Zonia,US,F,S
775116,US,US,18-Dec-67,16-Nov-96,Ayako,R,Spene,Ayako,US,F,S
864041,US,US,7-Jan-67,27-Dec-04,Verdie,W,Teska,Verdie,US,F,S
872806,US,US,9-Feb-69,17-Sep-98,Kaye,R,Herrig,Kaye,US,F,S
401026,US,US,4-Feb-76,10-Dec-88,Florine,Q,Gulnick,Florine,US,F,D
653010,US,SE,1-Oct-71,22-Aug-98,Faustina,S,Kou,Faustina,US,F,S
378558,US,US,25-Feb-65,6-Apr-86,Lashell,E,Baker,Lashell,US,F,S
889458,US,US,3-Aug-65,6-May-93,Clare,V,Romriell,Clare,US,F,M
164124,US,US,21-May-59,31-May-08,Samatha,I,Shimon,Samatha,US,F,M
801267,US,US,2-Dec-70,27-Apr-05,Harriett,R,Norsingle,Harriett,US,F,D
702997,US,US,21-Aug-71,28-Jan-80,Rubin,I,Wheelus,Rubin,US,M,M
891342,US,US,26-Nov-54,25-Sep-84,Mellissa,P,Peniston,Mellissa,US,F,M
559938,US,US,22-Jan-61,11-May-92,Barbar,Z,Musolf,Barbar,US,F,S
664449,US,US,11-Feb-54,16-Feb-90,Donnie,Q,Cocran,Donnie,US,M,S
354489,US,US,20-May-58,14-Oct-06,Sulema,S,Steppig,Sulema,US,F,M
605225,US,US,30-May-77,6-Sep-96,Enoch,K,Longin,Enoch,US,M,S
560689,US,US,19-Oct-54,19-Aug-88,Keesha,L,Softich,Keesha,US,F,S
695677,US,US,10-Jul-69,1-Aug-96,Alba,O,Goodard,Alba,US,F,S
224878,US,ER,15-Feb-68,31-May-05,Maranda,L,Sise,Maranda,ER,F,M
327939,US,US,17-Jan-60,21-Aug-09,Justa,U,Loehrer,Justa,US,F,M
521701,US,US,16-Mar-57,30-Oct-90,Erin,K,Mcclusky,Erin,US,M,D
992249,US,US,20-Jun-71,11-Aug-97,Eleanor,A,Senate,Eleanor,US,F,S
219579,US,US,6-Aug-56,24-Dec-00,Damon,L,Charfauros,Damon,US,M,S
792928,US,US,2-Jan-56,7-Aug-85,Shannon,Y,Calender,Shannon,US,M,S
917936,US,US,12-Jan-60,19-Jun-99,Hwa,E,Vanhauen,Hwa,US,F,M
310150,US,US,16-Dec-62,8-Mar-90,Larry,B,Yarosh,Larry,US,F,S
142968,US,US,20-Dec-56,13-Jul-01,Mario,V,Bizcassa,Mario,US,F,D
690097,US,US,4-Apr-74,10-Apr-86,Joey,G,Schrage,Joey,US,F,S
516325,US,US,14-Mar-60,12-Jun-86,Gena,J,Paone,Gena,US,F,D
542719,US,US,11-Feb-59,8-Apr-07,Karl,S,Oktavec,Karl,US,F,S
701397,US,US,30-May-65,7-Mar-02,Kirstin,H,Fote,Kirstin,US,F,M
366459,US,US,2-Apr-68,3-Feb-93,Brunilda,K,Lansdell,Brunilda,US,F,S
412885,US,US,22-Jun-71,19-Nov-84,Jeromy,D,Guys,Jeromy,US,M,D
260755,US,US,25-May-67,24-Jul-07,Fern,K,Condra,Fern,US,F,S
355461,US,US,12-May-74,29-Jun-91,Roselyn,V,Dalmida,Roselyn,US,F,S
797145,US,US,9-Oct-69,21-Mar-85,Marcellus,Z,Bellis,Marcellus,US,M,S
145925,US,US,5-Jun-62,12-Mar-94,Antony,F,Piechowski,Antony,US,M,S
650794,US,US,23-May-57,10-Jan-93,Jan,Z,Mckelvey,Jan,US,F,S
199790,US,US,13-Jun-57,14-Aug-92,Cathryn,I,Mellas,Cathryn,US,F,M
186702,US,US,2-Aug-67,19-Oct-87,Morgan,P,Atchley,Morgan,US,F,M
805723,US,US,18-Feb-60,18-Sep-85,Bennie,O,Brox,Bennie,US,F,S
396893,US,US,24-Dec-73,4-Jul-01,Rashida,U,Aitken,Rashida,US,F,S
998507,US,US,5-Mar-51,19-Jul-96,Ellis,V,Coyt,Ellis,US,M,S
576879,US,US,16-May-67,14-Oct-08,Alec,X,Benko,Alec,US,M,D
873836,US,US,6-Sep-54,25-Apr-98,Magnolia,F,Brien,Magnolia,US,F,S
135162,US,US,3-May-66,10-Dec-94,Lashon,X,Jones,Lashon,US,F,M
520294,US,US,28-Nov-50,15-Aug-82,Latrina,C,Mullican,Latrina,US,F,S
245363,US,US,14-Jan-62,13-Nov-84,Wilhelmina,Y,Antill,Wilhelmina,US,F,S
889193,US,US,29-Sep-60,14-Mar-85,Andera,B,Fullford,Andera,US,F,S
216542,US,US,22-Jul-51,27-May-06,Nada,L,Doto,Nada,US,F,S
854506,US,US,19-Feb-67,9-Aug-00,Henrietta,M,Viana,Henrietta,US,F,S
787409,US,US,19-May-74,27-Nov-04,Yelena,L,Aboudi,Yelena,US,F,D
563680,US,US,11-Sep-59,17-Oct-08,Dannielle,L,Donnel,Dannielle,US,F,M
556551,US,SE,7-Sep-65,15-Jul-09,Numbers,E,Remily,Numbers,SE,F,D
762846,US,US,22-Jul-66,23-Mar-84,Erica,K,Sample,Erica,US,F,S
696207,US,US,6-Jun-52,22-Jun-03,Tyesha,K,Vaidya,Tyesha,US,F,D
414624,US,US,27-Jun-67,11-Oct-94,Lai,D,Bohman,Lai,US,F,S
584410,US,US,14-Mar-61,28-Dec-87,Augustine,V,Yousif,Augustine,US,F,D
407455,US,US,8-Jan-68,9-Oct-08,Johana,K,Duellman,Johana,US,F,S
184412,US,US,1-Feb-62,27-Aug-07,Joellen,J,Marchiano,Joellen,US,F,S
554383,US,US,5-May-74,1-Feb-09,Ezra,U,Lohrey,Ezra,US,M,S
487426,US,US,31-Dec-59,26-Dec-81,Marvin,R,Zusman,Marvin,US,M,M
266706,US,US,23-Feb-65,19-Aug-09,Vernon,K,Ready,Vernon,US,M,S
544085,US,US,10-Aug-66,1-Jun-09,Sabra,L,Bonadona,Sabra,US,F,D
173675,US,US,26-Nov-62,3-Aug-95,Edna,W,Kazin,Edna,US,F,S
564151,US,US,15-Sep-53,18-Nov-82,Deja,F,Noffsinger,Deja,US,F,S
772162,US,US,13-Feb-67,20-Aug-95,Bryce,N,Jester,Bryce,US,M,S
419169,US,US,13-Mar-76,23-Jun-87,Jeffie,Z,Lefleur,Jeffie,US,F,S
693572,US,US,18-Dec-73,27-Aug-97,Jimmy,U,Avance,Jimmy,US,F,S
192376,US,NP,24-Mar-65,9-Jul-04,Nieves,A,Kvaternik,Nieves,US,F,M
188244,US,US,24-Oct-61,19-Apr-80,Rina,V,Malan,Rina,US,F,S
682042,US,US,29-Oct-73,18-Mar-96,Hiram,O,Endersbe,Hiram,US,M,D
211198,US,US,13-May-75,13-Nov-95,Tracy,F,Dortilla,Tracy,US,F,M
131038,US,US,18-Sep-54,3-Jun-92,Janell,P,Hy,Janell,US,F,M
758796,US,US,27-Nov-71,23-Sep-08,Winnie,Z,Mctague,Winnie,US,F,S
338037,US,US,3-Nov-73,27-Jun-09,Margit,Z,Botwinick,Margit,US,F,M
309769,US,US,26-Jul-66,11-Feb-08,Ernestine,B,Zumot,Ernestine,US,F,S
813234,US,US,4-Aug-78,11-Sep-95,Angelia,O,Hoscheit,Angelia,US,F,D
619777,US,US,29-Jan-61,26-Mar-06,Leann,B,Tagupa,Leann,US,F,S
490675,US,US,23-Nov-64,8-Nov-84,Ilona,A,Slonski,Ilona,US,F,D
108651,US,US,21-Aug-62,30-Mar-09,Eden,E,Niemi,Eden,US,F,M
761066,US,US,13-Oct-69,4-Apr-84,Lennie,C,Gradel,Lennie,US,F,D
351158,US,US,24-Nov-61,30-Mar-03,Millard,N,Pedelty,Millard,US,M,M
955258,US,US,2-Oct-58,13-Jan-09,Charlena,Q,Eredia,Charlena,US,F,S
411324,US,US,23-Sep-52,8-Nov-00,Tana,R,Phalen,Tana,US,F,S
285297,US,US,14-May-67,31-Jan-00,Percy,I,Tattrie,Percy,US,M,D
188474,US,US,21-Nov-61,30-Oct-99,Hulda,V,Wiesemann,Hulda,US,F,D
544461,US,US,15-Jan-62,21-Dec-00,Giovanna,Z,Salemo,Giovanna,US,F,M
585642,US,US,7-May-63,5-Jun-04,Nikita,R,Jasko,Nikita,US,F,S
647597,US,US,19-Jun-59,14-Aug-89,Laraine,Z,Hegwood,Laraine,US,F,S
529013,US,US,23-Nov-56,20-Feb-87,Chae,K,Magera,Chae,US,F,M
608653,US,US,31-May-51,16-Nov-98,Louella,B,Spielmaker,Louella,US,F,D
880318,US,US,26-Jan-66,4-Jul-87,Hedy,M,Liming,Hedy,US,F,S
613759,US,US,12-Dec-76,7-Sep-04,Clark,J,Bucknor,Clark,US,M,S
450178,US,US,21-Feb-52,17-Feb-81,Shery,O,Teroganesyan,Shery,US,F,S
454182,US,US,4-Apr-70,11-Dec-91,Judson,Q,Brague,Judson,US,M,M
531971,US,US,23-May-62,20-Mar-88,Collen,H,Nieland,Collen,US,F,S
139154,US,US,7-Jul-51,28-Jan-99,Ian,M,Tipps,Ian,US,M,S
855070,US,US,9-Mar-71,5-May-87,Regan,L,Seryak,Regan,US,F,S
994174,US,PE,8-Apr-62,26-May-89,Rafael,G,Majerowski,Rafael,US,M,S
175344,US,US,4-Oct-60,10-Mar-88,Moses,V,Garate,Moses,US,M,D
591370,US,US,28-Sep-68,26-Feb-91,Katy,T,Gaudioso,Katy,US,F,M
815855,US,US,28-Sep-54,2-Mar-05,Reatha,G,Okrent,Reatha,US,F,D
292244,US,US,19-Nov-53,27-Apr-82,Lilliam,L,Glunz,Lilliam,US,F,S
758795,US,US,6-Apr-53,27-Mar-00,Aurora,W,Kneser,Aurora,US,F,D
936647,US,US,30-Dec-71,7-Jun-86,Nakita,F,Shatley,Nakita,US,F,D
215983,US,US,2-Feb-75,28-Aug-89,Hang,A,Drainer,Hang,US,F,S
385647,US,US,9-Mar-52,5-Jan-90,Ellen,V,Ducatelli,Ellen,US,F,S
594633,US,US,23-Sep-61,1-Jun-87,Suzanna,P,Hoel,Suzanna,US,F,S
274179,US,US,6-Aug-51,31-Dec-91,Clara,P,Larusso,Clara,US,F,M
602335,US,US,7-May-51,3-Dec-82,Collene,C,Rindone,Collene,US,F,M
297918,US,US,19-Nov-76,1-Jan-82,Maxie,T,Mathewes,Maxie,US,F,S
196706,US,US,20-Aug-64,20-Nov-93,Jessia,B,Chubbuck,Jessia,US,F,S
157224,US,US,13-Nov-75,14-Jul-99,Quinn,D,Dunleavy,Quinn,US,M,M
234625,US,US,13-Aug-69,4-Jul-97,Dagmar,Q,Emuka,Dagmar,US,F,D
878190,US,US,31-May-73,15-Jan-09,Emanuel,R,Bievenue,Emanuel,US,M,S
614385,US,US,26-Apr-78,25-Mar-90,Leia,S,Findley,Leia,US,F,S
518027,US,US,10-Feb-64,4-Jul-05,Laurena,Q,Schaubert,Laurena,US,F,D
748281,US,US,4-Oct-68,22-Aug-92,Neville,D,Hoppel,Neville,US,M,D
255354,US,US,7-Jun-72,18-Apr-09,Milda,F,Arteaga,Milda,US,F,D
369528,US,US,10-Dec-53,2-May-04,Normand,T,Casseday,Normand,US,M,S
698310,US,US,22-Jan-60,17-Feb-08,Marianna,P,Hobert,Marianna,US,F,S
862213,US,US,25-Jan-62,24-Sep-99,Heather,N,Goerke,Heather,US,F,D
367902,US,US,21-Mar-56,20-Feb-02,Franchesca,C,Kendig,Franchesca,US,F,D
260986,US,US,13-Jan-54,11-Jun-92,Shakita,Y,Walkup,Shakita,US,F,S
593041,US,US,19-Jul-54,5-Jun-03,Daphne,Z,Hosman,Daphne,US,F,S
172303,US,US,24-Aug-51,20-Jun-87,Cyrstal,X,Eastwood,Cyrstal,US,F,M
747647,US,US,21-Mar-70,17-Dec-85,Valerie,M,Saal,Valerie,US,F,S
811798,US,US,26-Nov-61,4-Oct-95,Myrtle,D,Tagala,Myrtle,US,F,S
599440,US,CR,29-Jun-55,16-Jun-84,Yuk,J,Zygmont,Yuk,CR,F,D
667711,US,US,11-Jun-75,9-Dec-87,Karlyn,E,Herrmann,Karlyn,US,F,S
109574,US,CR,1-Dec-75,4-Aug-99,Maureen,Z,Olenski,Maureen,US,F,M
955089,US,US,31-Dec-54,15-Feb-09,Elmira,X,Ohlsson,Elmira,US,F,S
567625,US,US,18-Sep-69,26-Jul-94,Mable,C,Wilsen,Mable,US,F,S
885735,US,US,20-Nov-62,4-Oct-01,Delora,N,Bonnifield,Delora,US,F,M
478195,US,CR,11-Apr-60,12-Dec-08,Oleta,B,Schlembach,Oleta,US,F,S
937414,US,US,27-Jul-68,3-May-02,Inez,G,Lenger,Inez,US,F,S
667158,US,US,9-Aug-54,26-Dec-83,Ruth,M,Tims,Ruth,US,F,S
869545,US,US,17-Feb-71,9-Jul-87,Serafina,G,Colletta,Serafina,US,F,D
749243,US,US,16-Mar-60,5-Mar-92,Willard,H,Helfinstine,Willard,US,M,D
209327,US,US,7-Jul-61,9-May-89,Hollie,I,Cotto,Hollie,US,F,M
491920,US,US,26-Mar-54,10-May-90,Cynthia,P,Slovinsky,Cynthia,US,F,M
